SYS_LOC_CODE,SAMPLE_DATE,SAMPLE_TYPE_CODE,STREAM_CODE,ANALYTIC_METHOD,FRACTION,REPORT_RESULT_VALUE,DETECT_FLAG,CHEMICAL_NAME,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,RESULT_NUMERIC,RESULT_UNIT,DETECTION_LIMIT_UNIT,LOC_COUNTY_CODE,SAMPLE_METHOD,LOC_MAJOR_BASIN,LOC_DESC,VALUE_TYPE,LONGITUDE,LATITUDE,date,year,month,month_name,WID,HUC 8
S000-253,41428,Sample,04010101-590,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,CASCADE RIVER AT US-61 BRIDGE SW OF GRAND MARAIS,Actual,-90.5225,47.707222,41428,2013,6,June,04010101-590,04010101
S000-253,41450,Sample,04010101-590,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,CASCADE RIVER AT US-61 BRIDGE SW OF GRAND MARAIS,Actual,-90.5225,47.707222,41450,2013,6,June,04010101-590,04010101
S000-253,41457,Sample,04010101-590,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,CASCADE RIVER AT US-61 BRIDGE SW OF GRAND MARAIS,Actual,-90.5225,47.707222,41457,2013,7,July,04010101-590,04010101
S000-253,41487,Sample,04010101-590,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,CASCADE RIVER AT US-61 BRIDGE SW OF GRAND MARAIS,Actual,-90.5225,47.707222,41487,2013,8,August,04010101-590,04010101
S000-253,41491,Sample,04010101-590,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,CASCADE RIVER AT US-61 BRIDGE SW OF GRAND MARAIS,Actual,-90.5225,47.707222,41491,2013,8,August,04010101-590,04010101
S000-253,41513,Sample,04010101-590,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,CASCADE RIVER AT US-61 BRIDGE SW OF GRAND MARAIS,Actual,-90.5225,47.707222,41513,2013,8,August,04010101-590,04010101
S000-253,41521,Sample,04010101-590,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,CASCADE RIVER AT US-61 BRIDGE SW OF GRAND MARAIS,Actual,-90.5225,47.707222,41521,2013,9,September,04010101-590,04010101
S000-253,41541,Sample,04010101-590,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,CASCADE RIVER AT US-61 BRIDGE SW OF GRAND MARAIS,Actual,-90.5225,47.707222,41541,2013,9,September,04010101-590,04010101
S000-261,40112,Sample,04010101-613,300.1,Total,3.79,Y,Sulfate,NA,1,3.79,mg/L,mg/L,Cook,G,4010101,POPLAR R BETWEEN FOOT BRIDGES AT LUTSEN LODGE,Actual,-90.707389,47.636389,40112,2009,10,October,04010101-613,04010101
S000-261,40147,Sample,04010101-613,300.1,Total,3.82,Y,Sulfate,NA,1,3.82,mg/L,mg/L,Cook,G,4010101,POPLAR R BETWEEN FOOT BRIDGES AT LUTSEN LODGE,Actual,-90.707389,47.636389,40147,2009,11,November,04010101-613,04010101
S004-406,40147,Sample,04010101-613,300.1,Total,3.8,Y,Sulfate,NA,1,3.8,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,40147,2009,11,November,04010101-613,04010101
S000-261,40203,Sample,04010101-613,300.1,Total,4.22,Y,Sulfate,NA,1,4.22,mg/L,mg/L,Cook,G,4010101,POPLAR R BETWEEN FOOT BRIDGES AT LUTSEN LODGE,Actual,-90.707389,47.636389,40203,2010,1,January,04010101-613,04010101
S004-406,40213,Sample,04010101-613,300.1,Total,4.14,Y,Sulfate,NA,1,4.14,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,40213,2010,2,February,04010101-613,04010101
S000-261,40238,Sample,04010101-613,300.1,Total,4.45,Y,Sulfate,NA,1,4.45,mg/L,mg/L,Cook,G,4010101,POPLAR R BETWEEN FOOT BRIDGES AT LUTSEN LODGE,Actual,-90.707389,47.636389,40238,2010,3,March,04010101-613,04010101
S000-261,40294,Sample,04010101-613,300.1,Total,3.67,Y,Sulfate,NA,1,3.67,mg/L,mg/L,Cook,G,4010101,POPLAR R BETWEEN FOOT BRIDGES AT LUTSEN LODGE,Actual,-90.707389,47.636389,40294,2010,4,April,04010101-613,04010101
S000-261,40309,Sample,04010101-613,300.1,Total,4.13,Y,Sulfate,NA,1,4.13,mg/L,mg/L,Cook,G,4010101,POPLAR R BETWEEN FOOT BRIDGES AT LUTSEN LODGE,Actual,-90.707389,47.636389,40309,2010,5,May,04010101-613,04010101
S000-261,40336,Sample,04010101-613,300.1,Total,4.15,Y,Sulfate,NA,1,4.15,mg/L,mg/L,Cook,G,4010101,POPLAR R BETWEEN FOOT BRIDGES AT LUTSEN LODGE,Actual,-90.707389,47.636389,40336,2010,6,June,04010101-613,04010101
S000-261,40377,Sample,04010101-613,300.1,Total,2.53,Y,Sulfate,NA,1,2.53,mg/L,mg/L,Cook,G,4010101,POPLAR R BETWEEN FOOT BRIDGES AT LUTSEN LODGE,Actual,-90.707389,47.636389,40377,2010,7,July,04010101-613,04010101
S000-261,40412,Sample,04010101-613,300.1,Total,2.96,Y,Sulfate,NA,1,2.96,mg/L,mg/L,Cook,G,4010101,POPLAR R BETWEEN FOOT BRIDGES AT LUTSEN LODGE,Actual,-90.707389,47.636389,40412,2010,8,August,04010101-613,04010101
S000-261,40448,Sample,04010101-613,300.1,Total,3.76,Y,Sulfate,NA,1,3.76,mg/L,mg/L,Cook,G,4010101,POPLAR R BETWEEN FOOT BRIDGES AT LUTSEN LODGE,Actual,-90.707389,47.636389,40448,2010,9,September,04010101-613,04010101
S004-406,40644,Sample,04010101-613,300.1,Total,3.04,Y,Sulfate,NA,1,3.04,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,40644,2011,4,April,04010101-613,04010101
S004-406,40777,Sample,04010101-613,300.1,Total,2.99,Y,Sulfate,NA,1,2.99,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,40777,2011,8,August,04010101-613,04010101
S004-406,40827,Sample,04010101-613,300.1,Total,3.41,Y,Sulfate,NA,1,3.41,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,40827,2011,10,October,04010101-613,04010101
S004-406,41408,Sample,04010101-613,300,Dissolved,3.1,Y,Sulfate,NA,1.5,3.1,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41408,2013,5,May,04010101-613,04010101
S004-406,41422,Sample,04010101-613,300,Dissolved,3.3,Y,Sulfate,NA,1.5,3.3,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41422,2013,5,May,04010101-613,04010101
S004-406,41429,Sample,04010101-613,300,Dissolved,3.4,Y,Sulfate,NA,1.5,3.4,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41429,2013,6,June,04010101-613,04010101
S004-406,41450,Sample,04010101-613,300,Dissolved,2.9,Y,Sulfate,NA,1.5,2.9,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41450,2013,6,June,04010101-613,04010101
S004-406,41463,Sample,04010101-613,300,Dissolved,2.6,Y,Sulfate,NA,1.5,2.6,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41463,2013,7,July,04010101-613,04010101
S004-406,41484,Sample,04010101-613,300,Dissolved,2.4,Y,Sulfate,NA,1.5,2.4,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41484,2013,7,July,04010101-613,04010101
S004-406,41491,Sample,04010101-613,300,Dissolved,2,Y,Sulfate,NA,1.5,2,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41491,2013,8,August,04010101-613,04010101
S004-406,41512,Sample,04010101-613,300,Dissolved,2.8,Y,Sulfate,NA,1.5,2.8,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41512,2013,8,August,04010101-613,04010101
S004-406,41528,Sample,04010101-613,300,Dissolved,2.8,Y,Sulfate,NA,1.5,2.8,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41528,2013,9,September,04010101-613,04010101
S004-406,41542,Sample,04010101-613,300,Dissolved,2.7,Y,Sulfate,NA,1.5,2.7,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41542,2013,9,September,04010101-613,04010101
S004-406,41757,Sample,04010101-613,300.1,Total,2.9,Y,Sulfate,NA,1,2.9,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41757,2014,4,April,04010101-613,04010101
S004-406,41822,Sample,04010101-613,300.1,Total,2.21,Y,Sulfate,NA,1,2.21,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41822,2014,7,July,04010101-613,04010101
S004-406,41830,Sample,04010101-613,300,Dissolved,3.2,Y,Sulfate,NA,1.5,3.2,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41830,2014,7,July,04010101-613,04010101
S004-406,41940,Sample,04010101-613,300.1,Total,3.02,Y,Sulfate,NA,1,3.02,mg/L,mg/L,Cook,G,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,41940,2014,10,October,04010101-613,04010101
S004-406,42864,Sample,04010101-613,300.1,Total,2.08,Y,Sulfate,0.15,0.5,2.08,mg/L,mg/L,Cook,Unknown,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,42864,2017,5,May,04010101-613,04010101
S004-406,42947,Sample,04010101-613,300.1,Total,1.89,Y,Sulfate,0.17,0.5,1.89,mg/L,mg/L,Cook,Unknown,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,42947,2017,7,July,04010101-613,04010101
S004-406,43017,Sample,04010101-613,300.1,Total,1.74,Y,Sulfate,0.17,0.5,1.74,mg/L,mg/L,Cook,Unknown,4010101,"POPLAR R AT GOLF COURSE BR IN LUTSEN, MN",Actual,-90.7107,47.6402,43017,2017,10,October,04010101-613,04010101
S004-283,41409,Sample,04010101-D32,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"FLUTE REED R AT CR-88 IN HOVLAND, MN",Actual,-89.965832,47.84011,41409,2013,5,May,04010101-D32,04010101
S004-283,41423,Sample,04010101-D32,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"FLUTE REED R AT CR-88 IN HOVLAND, MN",Actual,-89.965832,47.84011,41423,2013,5,May,04010101-D32,04010101
S004-283,41430,Sample,04010101-D32,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"FLUTE REED R AT CR-88 IN HOVLAND, MN",Actual,-89.965832,47.84011,41430,2013,6,June,04010101-D32,04010101
S004-283,41451,Sample,04010101-D32,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"FLUTE REED R AT CR-88 IN HOVLAND, MN",Actual,-89.965832,47.84011,41451,2013,6,June,04010101-D32,04010101
S004-283,41457,Sample,04010101-D32,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"FLUTE REED R AT CR-88 IN HOVLAND, MN",Actual,-89.965832,47.84011,41457,2013,7,July,04010101-D32,04010101
S004-283,41486,Sample,04010101-D32,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"FLUTE REED R AT CR-88 IN HOVLAND, MN",Actual,-89.965832,47.84011,41486,2013,7,July,04010101-D32,04010101
S004-283,41493,Sample,04010101-D32,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"FLUTE REED R AT CR-88 IN HOVLAND, MN",Actual,-89.965832,47.84011,41493,2013,8,August,04010101-D32,04010101
S004-283,41515,Sample,04010101-D32,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"FLUTE REED R AT CR-88 IN HOVLAND, MN",Actual,-89.965832,47.84011,41515,2013,8,August,04010101-D32,04010101
S004-283,41521,Sample,04010101-D32,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"FLUTE REED R AT CR-88 IN HOVLAND, MN",Actual,-89.965832,47.84011,41521,2013,9,September,04010101-D32,04010101
S004-283,41541,Sample,04010101-D32,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"FLUTE REED R AT CR-88 IN HOVLAND, MN",Actual,-89.965832,47.84011,41541,2013,9,September,04010101-D32,04010101
S007-545,41410,Sample,04010101-D49,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, W BRCH, AT MN-1 / NAT FOREST HWY 9 IN FINLAND, 5 MI NE OF BEAVER BAY, MN",Actual,-91.246044,47.4147,41410,2013,5,May,04010101-D49,04010101
S007-545,41425,Sample,04010101-D49,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, W BRCH, AT MN-1 / NAT FOREST HWY 9 IN FINLAND, 5 MI NE OF BEAVER BAY, MN",Actual,-91.246044,47.4147,41425,2013,5,May,04010101-D49,04010101
S007-545,41437,Sample,04010101-D49,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, W BRCH, AT MN-1 / NAT FOREST HWY 9 IN FINLAND, 5 MI NE OF BEAVER BAY, MN",Actual,-91.246044,47.4147,41437,2013,6,June,04010101-D49,04010101
S007-545,41451,Sample,04010101-D49,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, W BRCH, AT MN-1 / NAT FOREST HWY 9 IN FINLAND, 5 MI NE OF BEAVER BAY, MN",Actual,-91.246044,47.4147,41451,2013,6,June,04010101-D49,04010101
S007-545,41457,Sample,04010101-D49,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, W BRCH, AT MN-1 / NAT FOREST HWY 9 IN FINLAND, 5 MI NE OF BEAVER BAY, MN",Actual,-91.246044,47.4147,41457,2013,7,July,04010101-D49,04010101
S007-545,41486,Sample,04010101-D49,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, W BRCH, AT MN-1 / NAT FOREST HWY 9 IN FINLAND, 5 MI NE OF BEAVER BAY, MN",Actual,-91.246044,47.4147,41486,2013,7,July,04010101-D49,04010101
S007-545,41493,Sample,04010101-D49,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, W BRCH, AT MN-1 / NAT FOREST HWY 9 IN FINLAND, 5 MI NE OF BEAVER BAY, MN",Actual,-91.246044,47.4147,41493,2013,8,August,04010101-D49,04010101
S007-545,41512,Sample,04010101-D49,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, W BRCH, AT MN-1 / NAT FOREST HWY 9 IN FINLAND, 5 MI NE OF BEAVER BAY, MN",Actual,-91.246044,47.4147,41512,2013,8,August,04010101-D49,04010101
S007-545,41535,Sample,04010101-D49,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, W BRCH, AT MN-1 / NAT FOREST HWY 9 IN FINLAND, 5 MI NE OF BEAVER BAY, MN",Actual,-91.246044,47.4147,41535,2013,9,September,04010101-D49,04010101
S007-545,41547,Sample,04010101-D49,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, W BRCH, AT MN-1 / NAT FOREST HWY 9 IN FINLAND, 5 MI NE OF BEAVER BAY, MN",Actual,-91.246044,47.4147,41547,2013,9,September,04010101-D49,04010101
S000-864,41408,Sample,04010101-D53,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"KADUNCE CK. AT US-61, 9 MI NE OF GRAND MARAIS, MN",Actual,-90.154861,47.793639,41408,2013,5,May,04010101-D53,04010101
S000-864,41422,Sample,04010101-D53,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"KADUNCE CK. AT US-61, 9 MI NE OF GRAND MARAIS, MN",Actual,-90.154861,47.793639,41422,2013,5,May,04010101-D53,04010101
S000-864,41429,Sample,04010101-D53,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"KADUNCE CK. AT US-61, 9 MI NE OF GRAND MARAIS, MN",Actual,-90.154861,47.793639,41429,2013,6,June,04010101-D53,04010101
S000-864,41450,Sample,04010101-D53,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"KADUNCE CK. AT US-61, 9 MI NE OF GRAND MARAIS, MN",Actual,-90.154861,47.793639,41450,2013,6,June,04010101-D53,04010101
S000-864,41457,Sample,04010101-D53,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"KADUNCE CK. AT US-61, 9 MI NE OF GRAND MARAIS, MN",Actual,-90.154861,47.793639,41457,2013,7,July,04010101-D53,04010101
S000-864,41485,Sample,04010101-D53,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"KADUNCE CK. AT US-61, 9 MI NE OF GRAND MARAIS, MN",Actual,-90.154861,47.793639,41485,2013,7,July,04010101-D53,04010101
S000-864,41492,Sample,04010101-D53,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"KADUNCE CK. AT US-61, 9 MI NE OF GRAND MARAIS, MN",Actual,-90.154861,47.793639,41492,2013,8,August,04010101-D53,04010101
S000-864,41513,Sample,04010101-D53,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"KADUNCE CK. AT US-61, 9 MI NE OF GRAND MARAIS, MN",Actual,-90.154861,47.793639,41513,2013,8,August,04010101-D53,04010101
S000-864,41520,Sample,04010101-D53,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"KADUNCE CK. AT US-61, 9 MI NE OF GRAND MARAIS, MN",Actual,-90.154861,47.793639,41520,2013,9,September,04010101-D53,04010101
S000-864,41547,Sample,04010101-D53,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,"KADUNCE CK. AT US-61, 9 MI NE OF GRAND MARAIS, MN",Actual,-90.154861,47.793639,41547,2013,9,September,04010101-D53,04010101
S000-265,41422,Sample,04010101-D57,300,Dissolved,2.8,Y,Sulfate,NA,1.5,2.8,mg/L,mg/L,Cook,G,4010101,TEMPERANCE RIVER NW OF TOFTE,Actual,-90.847694,47.639556,41422,2013,5,May,04010101-D57,04010101
S000-265,41429,Sample,04010101-D57,300,Dissolved,2.6,Y,Sulfate,NA,1.5,2.6,mg/L,mg/L,Cook,G,4010101,TEMPERANCE RIVER NW OF TOFTE,Actual,-90.847694,47.639556,41429,2013,6,June,04010101-D57,04010101
S000-265,41450,Sample,04010101-D57,300,Dissolved,2.5,Y,Sulfate,NA,1.5,2.5,mg/L,mg/L,Cook,G,4010101,TEMPERANCE RIVER NW OF TOFTE,Actual,-90.847694,47.639556,41450,2013,6,June,04010101-D57,04010101
S000-265,41463,Sample,04010101-D57,300,Dissolved,2.1,Y,Sulfate,NA,1.5,2.1,mg/L,mg/L,Cook,G,4010101,TEMPERANCE RIVER NW OF TOFTE,Actual,-90.847694,47.639556,41463,2013,7,July,04010101-D57,04010101
S000-265,41484,Sample,04010101-D57,300,Dissolved,1.8,Y,Sulfate,NA,1.5,1.8,mg/L,mg/L,Cook,G,4010101,TEMPERANCE RIVER NW OF TOFTE,Actual,-90.847694,47.639556,41484,2013,7,July,04010101-D57,04010101
S000-265,41491,Sample,04010101-D57,300,Dissolved,2.1,Y,Sulfate,NA,1.5,2.1,mg/L,mg/L,Cook,G,4010101,TEMPERANCE RIVER NW OF TOFTE,Actual,-90.847694,47.639556,41491,2013,8,August,04010101-D57,04010101
S000-265,41512,Sample,04010101-D57,300,Dissolved,2.5,Y,Sulfate,NA,1.5,2.5,mg/L,mg/L,Cook,G,4010101,TEMPERANCE RIVER NW OF TOFTE,Actual,-90.847694,47.639556,41512,2013,8,August,04010101-D57,04010101
S000-265,41528,Sample,04010101-D57,300,Dissolved,2.3,Y,Sulfate,NA,1.5,2.3,mg/L,mg/L,Cook,G,4010101,TEMPERANCE RIVER NW OF TOFTE,Actual,-90.847694,47.639556,41528,2013,9,September,04010101-D57,04010101
S000-265,41542,Sample,04010101-D57,300,Dissolved,2.2,Y,Sulfate,NA,1.5,2.2,mg/L,mg/L,Cook,G,4010101,TEMPERANCE RIVER NW OF TOFTE,Actual,-90.847694,47.639556,41542,2013,9,September,04010101-D57,04010101
S000-265,41830,Sample,04010101-D57,300,Dissolved,1.7,Y,Sulfate,NA,1.5,1.7,mg/L,mg/L,Cook,G,4010101,TEMPERANCE RIVER NW OF TOFTE,Actual,-90.847694,47.639556,41830,2014,7,July,04010101-D57,04010101
S007-544,41410,Sample,04010101-D59,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, E BRCH, (AT SNOWMOBILE TR BRG) E OF CSAH-7 AND 1 MI NE OF FINLAND, 6 MI NW OF BEAVER BAY, MN",Actual,-91.2337,47.4242,41410,2013,5,May,04010101-D59,04010101
S007-544,41425,Sample,04010101-D59,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, E BRCH, (AT SNOWMOBILE TR BRG) E OF CSAH-7 AND 1 MI NE OF FINLAND, 6 MI NW OF BEAVER BAY, MN",Actual,-91.2337,47.4242,41425,2013,5,May,04010101-D59,04010101
S007-544,41437,Sample,04010101-D59,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, E BRCH, (AT SNOWMOBILE TR BRG) E OF CSAH-7 AND 1 MI NE OF FINLAND, 6 MI NW OF BEAVER BAY, MN",Actual,-91.2337,47.4242,41437,2013,6,June,04010101-D59,04010101
S007-544,41451,Sample,04010101-D59,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, E BRCH, (AT SNOWMOBILE TR BRG) E OF CSAH-7 AND 1 MI NE OF FINLAND, 6 MI NW OF BEAVER BAY, MN",Actual,-91.2337,47.4242,41451,2013,6,June,04010101-D59,04010101
S007-544,41457,Sample,04010101-D59,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, E BRCH, (AT SNOWMOBILE TR BRG) E OF CSAH-7 AND 1 MI NE OF FINLAND, 6 MI NW OF BEAVER BAY, MN",Actual,-91.2337,47.4242,41457,2013,7,July,04010101-D59,04010101
S007-544,41486,Sample,04010101-D59,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, E BRCH, (AT SNOWMOBILE TR BRG) E OF CSAH-7 AND 1 MI NE OF FINLAND, 6 MI NW OF BEAVER BAY, MN",Actual,-91.2337,47.4242,41486,2013,7,July,04010101-D59,04010101
S007-544,41493,Sample,04010101-D59,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, E BRCH, (AT SNOWMOBILE TR BRG) E OF CSAH-7 AND 1 MI NE OF FINLAND, 6 MI NW OF BEAVER BAY, MN",Actual,-91.2337,47.4242,41493,2013,8,August,04010101-D59,04010101
S007-544,41512,Sample,04010101-D59,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, E BRCH, (AT SNOWMOBILE TR BRG) E OF CSAH-7 AND 1 MI NE OF FINLAND, 6 MI NW OF BEAVER BAY, MN",Actual,-91.2337,47.4242,41512,2013,8,August,04010101-D59,04010101
S007-544,41535,Sample,04010101-D59,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, E BRCH, (AT SNOWMOBILE TR BRG) E OF CSAH-7 AND 1 MI NE OF FINLAND, 6 MI NW OF BEAVER BAY, MN",Actual,-91.2337,47.4242,41535,2013,9,September,04010101-D59,04010101
S007-544,41547,Sample,04010101-D59,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Lake,G,4010101,"BAPTISM R, E BRCH, (AT SNOWMOBILE TR BRG) E OF CSAH-7 AND 1 MI NE OF FINLAND, 6 MI NW OF BEAVER BAY, MN",Actual,-91.2337,47.4242,41547,2013,9,September,04010101-D59,04010101
S000-909,41409,Sample,04010101-D80,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,DEVILSTRACK RIVER-2.5 MI NE OF GRAND MARAIS,Actual,-90.261083,47.769222,41409,2013,5,May,04010101-D80,04010101
S000-909,41423,Sample,04010101-D80,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,DEVILSTRACK RIVER-2.5 MI NE OF GRAND MARAIS,Actual,-90.261083,47.769222,41423,2013,5,May,04010101-D80,04010101
S000-909,41430,Sample,04010101-D80,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,DEVILSTRACK RIVER-2.5 MI NE OF GRAND MARAIS,Actual,-90.261083,47.769222,41430,2013,6,June,04010101-D80,04010101
S000-909,41451,Sample,04010101-D80,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,DEVILSTRACK RIVER-2.5 MI NE OF GRAND MARAIS,Actual,-90.261083,47.769222,41451,2013,6,June,04010101-D80,04010101
S000-909,41457,Sample,04010101-D80,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,DEVILSTRACK RIVER-2.5 MI NE OF GRAND MARAIS,Actual,-90.261083,47.769222,41457,2013,7,July,04010101-D80,04010101
S000-909,41486,Sample,04010101-D80,D516,Total,3,N,Sulfate,0.177,3,NA,mg/L,mg/L,Cook,G,4010101,DEVILSTRACK RIVER-2.5 MI NE OF GRAND MARAIS,Actual,-90.261083,47.769222,41486,2013,7,July,04010101-D80,04010101
